Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2022-01-29,70-79yrs,1137256,,1120523,918592,1134561,0.9999,0.9876,0.8096
2022-01-29,80,673861,,657984,537410,655835,0.9999,0.9999,0.8194
2022-01-29,Adults_18plus,11039323,,10726791,6302093,11971129,0.9222,0.8961,0.5264
2022-01-29,Ontario_12plus,11874834,,11528213,6316874,12932471,0.9182,0.8914,0.4885
2022-01-29,Ontario_5plus,12447969,,11695207,6316874,14010998,0.8884,0.8347,0.4509
2022-01-29,Undisclosed_or_missing,6185,,1338,57,0,,,
2022-01-30,05-11yrs,576289,,185239,0,1078527,0.5343,0.1718,0.0000
2022-01-30,12-17yrs,835774,,801861,15051,961342,0.8694,0.8341,0.0157
2022-01-30,18-29yrs,2169355,,2066180,804497,2485231,0.8729,0.8314,0.3237
2022-01-30,30-39yrs,1824117,,1757188,807511,2034796,0.8965,0.8636,0.3969
2022-01-30,40-49yrs,1672553,,1629625,863494,1853436,0.9024,0.8792,0.4659
2022-01-30,50-59yrs,1850209,,1812568,1151747,2042065,0.9060,0.8876,0.5640
2022-01-30,60-69yrs,1714510,,1685384,1255927,1765205,0.9713,0.9548,0.7115
2022-01-30,70-79yrs,1137322,,1120604,920709,1134561,0.9999,0.9877,0.8115
2022-01-30,80,673884,,658013,538423,655835,0.9999,0.9999,0.8210
2022-01-30,Adults_18plus,11041950,,10729562,6342308,11971129,0.9224,0.8963,0.5298
2022-01-30,Ontario_12plus,11877724,,11531423,6357359,12932471,0.9184,0.8917,0.4916
2022-01-30,Ontario_5plus,12454013,,11716662,6357359,14010998,0.8889,0.8362,0.4537
2022-01-30,Undisclosed_or_missing,6387,,1394,57,0,,,
2022-01-31,05-11yrs,577482,,193656,0,1078527,0.5354,0.1796,0.0000
2022-01-31,12-17yrs,835941,,802164,15226,961342,0.8696,0.8344,0.0158
2022-01-31,18-29yrs,2170069,,2066923,809498,2485231,0.8732,0.8317,0.3257
2022-01-31,30-39yrs,1824503,,1757642,811803,2034796,0.8967,0.8638,0.3990
2022-01-31,40-49yrs,1672739,,1629868,867879,1853436,0.9025,0.8794,0.4683
2022-01-31,50-59yrs,1850339,,1812727,1155751,2042065,0.9061,0.8877,0.5660
2022-01-31,60-69yrs,1714623,,1685495,1258972,1765205,0.9713,0.9548,0.7132
2022-01-31,70-79yrs,1137378,,1120666,921984,1134561,0.9999,0.9878,0.8126
2022-01-31,80,673903,,658032,539004,655835,0.9999,0.9999,0.8219
2022-01-31,Adults_18plus,11043554,,10731353,6364891,11971129,0.9225,0.8964,0.5317
2022-01-31,Ontario_12plus,11879495,,11533517,6380117,12932471,0.9186,0.8918,0.4933
2022-01-31,Ontario_5plus,12456977,,11727173,6380117,14010998,0.8891,0.8370,0.4554
2022-01-31,Undisclosed_or_missing,6496,,1405,59,0,,,
2022-02-01,05-11yrs,578672,,200386,0,1078527,0.5365,0.1858,0.0000
2022-02-01,12-17yrs,836260,,802635,15502,961342,0.8699,0.8349,0.0161
2022-02-01,18-29yrs,2171785,,2069052,816688,2485231,0.8739,0.8325,0.3286
2022-02-01,30-39yrs,1825362,,1758811,818220,2034796,0.8971,0.8644,0.4021
2022-02-01,40-49yrs,1673216,,1630496,874083,1853436,0.9028,0.8797,0.4716
2022-02-01,50-59yrs,1850638,,1813175,1162679,2042065,0.9063,0.8879,0.5694
2022-02-01,60-69yrs,1714878,,1685816,1265001,1765205,0.9715,0.9550,0.7166
2022-02-01,70-79yrs,1137499,,1120802,924982,1134561,0.9999,0.9879,0.8153
2022-02-01,80,673939,,658081,540484,655835,0.9999,0.9999,0.8241
2022-02-01,Adults_18plus,11047317,,10736233,6402137,11971129,0.9228,0.8968,0.5348
2022-02-01,Ontario_12plus,11883577,,11538868,6417639,12932471,0.9189,0.8922,0.4962
2022-02-01,Ontario_5plus,12462249,,11739254,6417639,14010998,0.8895,0.8379,0.4580
2022-02-01,Undisclosed_or_missing,6606,,1397,60,0,,,
2022-02-02,05-11yrs,580140,,209379,0,1078527,0.5379,0.1941,0.0000
2022-02-02,12-17yrs,836607,,803176,15800,961342,0.8702,0.8355,0.0164
2022-02-02,18-29yrs,2173815,,2071815,824255,2485231,0.8747,0.8337,0.3317
2022-02-02,30-39yrs,1826417,,1760133,825092,2034796,0.8976,0.8650,0.4055
2022-02-02,40-49yrs,1673718,,1631240,880723,1853436,0.9030,0.8801,0.4752
2022-02-02,50-59yrs,1851049,,1813740,1169747,2042065,0.9065,0.8882,0.5728
2022-02-02,60-69yrs,1715163,,1686198,1271537,1765205,0.9717,0.9552,0.7203
2022-02-02,70-79yrs,1137611,,1120954,928379,1134561,0.9999,0.9880,0.8183
2022-02-02,80,673975,,658133,542122,655835,0.9999,0.9999,0.8266
2022-02-02,Adults_18plus,11051748,,10742213,6441855,11971129,0.9232,0.8973,0.5381
2022-02-02,Ontario_12plus,11888355,,11545389,6457655,12932471,0.9193,0.8927,0.4993
2022-02-02,Ontario_5plus,12468495,,11754768,6457655,14010998,0.8899,0.8390,0.4609
2022-02-02,Undisclosed_or_missing,6712,,1391,59,0,,,
2022-02-03,05-11yrs,581460,,217883,0,1078527,0.5391,0.2020,0.0000
2022-02-03,12-17yrs,836951,,803705,16117,961342,0.8706,0.8360,0.0168
2022-02-03,18-29yrs,2175794,,2074244,831333,2485231,0.8755,0.8346,0.3345
2022-02-03,30-39yrs,1827440,,1761595,831508,2034796,0.8981,0.8657,0.4086
2022-02-03,40-49yrs,1674259,,1631948,886993,1853436,0.9033,0.8805,0.4786
2022-02-03,50-59yrs,1851431,,1814275,1176062,2042065,0.9066,0.8885,0.5759
2022-02-03,60-69yrs,1715476,,1686575,1276989,1765205,0.9718,0.9555,0.7234
2022-02-03,70-79yrs,1137748,,1121111,931007,1134561,0.9999,0.9881,0.8206
2022-02-03,80,674013,,658190,543456,655835,0.9999,0.9999,0.8286
2022-02-03,Adults_18plus,11056161,,10747938,6477348,11971129,0.9236,0.8978,0.5411
2022-02-03,Ontario_12plus,11893112,,11551643,6493465,12932471,0.9196,0.8932,0.5021
2022-02-03,Ontario_5plus,12474572,,11769526,6493465,14010998,0.8903,0.8400,0.4635
2022-02-03,Undisclosed_or_missing,6871,,1382,58,0,,,
2022-02-04,05-11yrs,582596,,225795,0,1078527,0.5402,0.2094,0.0000
2022-02-04,12-17yrs,837226,,804134,16347,961342,0.8709,0.8365,0.0170
2022-02-04,18-29yrs,2177604,,2076793,837237,2485231,0.8762,0.8357,0.3369
2022-02-04,30-39yrs,1828315,,1762777,836938,2034796,0.8985,0.8663,0.4113
2022-02-04,40-49yrs,1674743,,1632635,892079,1853436,0.9036,0.8809,0.4813
2022-02-04,50-59yrs,1851764,,1814734,1181341,2042065,0.9068,0.8887,0.5785
2022-02-04,60-69yrs,1715683,,1686836,1281095,1765205,0.9719,0.9556,0.7257
2022-02-04,70-79yrs,1137871,,1121259,932933,1134561,0.9999,0.9883,0.8223
2022-02-04,80,674047,,658235,544375,655835,0.9999,0.9999,0.8300
2022-02-04,Adults_18plus,11060027,,10753269,6505998,11971129,0.9239,0.8983,0.5435
2022-02-04,Ontario_12plus,11897253,,11557403,6522345,12932471,0.9200,0.8937,0.5043
2022-02-04,Ontario_5plus,12479849,,11783198,6522345,14010998,0.8907,0.8410,0.4655
2022-02-04,Undisclosed_or_missing,6936,,1345,61,0,,,
2022-02-05,05-11yrs,584154,,236799,0,1078527,0.5416,0.2196,0.0000
2022-02-05,12-17yrs,837599,,804675,16643,961342,0.8713,0.8370,0.0173
2022-02-05,18-29yrs,2179547,,2079415,845555,2485231,0.8770,0.8367,0.3402
2022-02-05,30-39yrs,1829312,,1764220,844716,2034796,0.8990,0.8670,0.4151
2022-02-05,40-49yrs,1675190,,1633364,899179,1853436,0.9038,0.8813,0.4851
2022-02-05,50-59yrs,1852137,,1815311,1188432,2042065,0.9070,0.8890,0.5820
2022-02-05,60-69yrs,1715963,,1687239,1285985,1765205,0.9721,0.9558,0.7285
2022-02-05,70-79yrs,1137969,,1121407,935055,1134561,0.9999,0.9884,0.8242
2022-02-05,80,674081,,658288,545406,655835,0.9999,0.9999,0.8316
2022-02-05,Adults_18plus,11064199,,10759244,6544328,11971129,0.9242,0.8988,0.5467
2022-02-05,Ontario_12plus,11901798,,11563919,6560971,12932471,0.9203,0.8942,0.5073
2022-02-05,Ontario_5plus,12485952,,11800718,6560971,14010998,0.8912,0.8422,0.4683
2022-02-05,Undisclosed_or_missing,7083,,1340,61,0,,,
2022-02-06,05-11yrs,586117,,250443,0,1078527,0.5434,0.2322,0.0000
2022-02-06,12-17yrs,837878,,805171,16874,961342,0.8716,0.8375,0.0176
2022-02-06,18-29yrs,2180537,,2080503,851727,2485231,0.8774,0.8371,0.3427
2022-02-06,30-39yrs,1829839,,1764910,850574,2034796,0.8993,0.8674,0.4180
2022-02-06,40-49yrs,1675471,,1633724,905059,1853436,0.9040,0.8815,0.4883
2022-02-06,50-59yrs,1852354,,1815621,1193988,2042065,0.9071,0.8891,0.5847
2022-02-06,60-69yrs,1716138,,1687423,1289750,1765205,0.9722,0.9559,0.7307
2022-02-06,70-79yrs,1138036,,1121465,936416,1134561,0.9999,0.9885,0.8254
2022-02-06,80,674099,,658310,546053,655835,0.9999,0.9999,0.8326
2022-02-06,Adults_18plus,11066474,,10761956,6573567,11971129,0.9244,0.8990,0.5491
2022-02-06,Ontario_12plus,11904352,,11567127,6590441,12932471,0.9205,0.8944,0.5096
2022-02-06,Ontario_5plus,12490469,,11817570,6590441,14010998,0.8915,0.8434,0.4704
2022-02-06,Undisclosed_or_missing,7259,,1366,61,0,,,
2022-02-07,05-11yrs,586977,,256833,0,1078527,0.5442,0.2381,0.0000
2022-02-07,12-17yrs,838011,,805433,16980,961342,0.8717,0.8378,0.0177
2022-02-07,18-29yrs,2181085,,2081186,854613,2485231,0.8776,0.8374,0.3439
2022-02-07,30-39yrs,1830082,,1765241,853381,2034796,0.8994,0.8675,0.4194
2022-02-07,40-49yrs,1675597,,1633925,907858,1853436,0.9040,0.8816,0.4898
2022-02-07,50-59yrs,1852473,,1815779,1196398,2042065,0.9072,0.8892,0.5859
2022-02-07,60-69yrs,1716208,,1687511,1291333,1765205,0.9722,0.9560,0.7315
2022-02-07,70-79yrs,1138075,,1121498,937102,1134561,0.9999,0.9885,0.8260
2022-02-07,80,674110,,658326,546363,655835,0.9999,0.9999,0.8331
2022-02-07,Adults_18plus,11067630,,10763466,6587048,11971129,0.9245,0.8991,0.5502
2022-02-07,Ontario_12plus,11905641,,11568899,6604028,12932471,0.9206,0.8946,0.5107
2022-02-07,Ontario_5plus,12492618,,11825732,6604028,14010998,0.8916,0.8440,0.4713
2022-02-07,Undisclosed_or_missing,7377,,1384,61,0,,,
2022-02-08,05-11yrs,587729,,261423,0,1078527,0.5449,0.2424,0.0000
2022-02-08,12-17yrs,838268,,805820,17181,961342,0.8720,0.8382,0.0179
2022-02-08,18-29yrs,2182556,,2083362,859124,2485231,0.8782,0.8383,0.3457
2022-02-08,30-39yrs,1830763,,1766285,857472,2034796,0.8997,0.8680,0.4214
2022-02-08,40-49yrs,1675998,,1634506,911857,1853436,0.9043,0.8819,0.4920
2022-02-08,50-59yrs,1852789,,1816268,1200397,2042065,0.9073,0.8894,0.5878
2022-02-08,60-69yrs,1716415,,1687833,1294897,1765205,0.9724,0.9562,0.7336
2022-02-08,70-79yrs,1138148,,1121626,938975,1134561,0.9999,0.9886,0.8276
2022-02-08,80,674147,,658374,547338,655835,0.9999,0.9999,0.8346
2022-02-08,Adults_18plus,11070816,,10768254,6610060,11971129,0.9248,0.8995,0.5522
2022-02-08,Ontario_12plus,11909084,,11574074,6627241,12932471,0.9209,0.8950,0.5124
2022-02-08,Ontario_5plus,12496813,,11835497,6627241,14010998,0.8919,0.8447,0.4730
2022-02-08,Undisclosed_or_missing,7457,,1379,64,0,,,
2022-02-09,05-11yrs,588648,,267429,0,1078527,0.5458,0.2480,0.0000
2022-02-09,12-17yrs,838578,,806251,17384,961342,0.8723,0.8387,0.0181
2022-02-09,18-29yrs,2184083,,2085424,863874,2485231,0.8788,0.8391,0.3476
2022-02-09,30-39yrs,1831486,,1767313,861481,2034796,0.9001,0.8685,0.4234
2022-02-09,40-49yrs,1676389,,1635095,915821,1853436,0.9045,0.8822,0.4941
2022-02-09,50-59yrs,1853098,,1816699,1204287,2042065,0.9075,0.8896,0.5897
2022-02-09,60-69yrs,1716594,,1688111,1298360,1765205,0.9725,0.9563,0.7355
2022-02-09,70-79yrs,1138224,,1121738,940736,1134561,0.9999,0.9887,0.8292
2022-02-09,80,674180,,658426,548274,655835,0.9999,0.9999,0.8360
2022-02-09,Adults_18plus,11074054,,10772806,6632833,11971129,0.9251,0.8999,0.5541
2022-02-09,Ontario_12plus,11912632,,11579057,6650217,12932471,0.9211,0.8953,0.5142
2022-02-09,Ontario_5plus,12501280,,11846486,6650217,14010998,0.8922,0.8455,0.4746
2022-02-09,Undisclosed_or_missing,7549,,1370,70,0,,,
2022-02-10,05-11yrs,589738,,273765,0,1078527,0.5468,0.2538,0.0000
2022-02-10,12-17yrs,838906,,806674,17633,961342,0.8726,0.8391,0.0183
2022-02-10,18-29yrs,2186076,,2088088,869297,2485231,0.8796,0.8402,0.3498
2022-02-10,30-39yrs,1832315,,1768498,865999,2034796,0.9005,0.8691,0.4256
2022-02-10,40-49yrs,1676854,,1635719,920302,1853436,0.9047,0.8825,0.4965
2022-02-10,50-59yrs,1853383,,1817165,1208430,2042065,0.9076,0.8899,0.5918
2022-02-10,60-69yrs,1716839,,1688478,1302238,1765205,0.9726,0.9565,0.7377
2022-02-10,70-79yrs,1138338,,1121882,942764,1134561,0.9999,0.9888,0.8310
2022-02-10,80,674219,,658501,549441,655835,0.9999,0.9999,0.8378
2022-02-10,Adults_18plus,11078024,,10778331,6658471,11971129,0.9254,0.9004,0.5562
2022-02-10,Ontario_12plus,11916930,,11585005,6676104,12932471,0.9215,0.8958,0.5162
2022-02-10,Ontario_5plus,12506668,,11858770,6676104,14010998,0.8926,0.8464,0.4765
2022-02-10,Undisclosed_or_missing,7643,,1378,65,0,,,
2022-02-11,05-11yrs,590751,,281067,0,1078527,0.5477,0.2606,0.0000
2022-02-11,12-17yrs,839197,,807164,18299,961342,0.8729,0.8396,0.0190
2022-02-11,18-29yrs,2187997,,2090836,874365,2485231,0.8804,0.8413,0.3518
2022-02-11,30-39yrs,1833159,,1769745,870327,2034796,0.9009,0.8697,0.4277
2022-02-11,40-49yrs,1677269,,1636331,924459,1853436,0.9050,0.8829,0.4988
2022-02-11,50-59yrs,1853705,,1817660,1212252,2042065,0.9078,0.8901,0.5936
2022-02-11,60-69yrs,1717060,,1688829,1305655,1765205,0.9727,0.9567,0.7397
2022-02-11,70-79yrs,1138436,,1122037,944522,1134561,0.9999,0.9890,0.8325
2022-02-11,80,674253,,658564,550425,655835,0.9999,0.9999,0.8393
2022-02-11,Adults_18plus,11081879,,10784002,6682005,11971129,0.9257,0.9008,0.5582
2022-02-11,Ontario_12plus,11921076,,11591166,6700304,12932471,0.9218,0.8963,0.5181
2022-02-11,Ontario_5plus,12511827,,11872233,6700304,14010998,0.8930,0.8474,0.4782
2022-02-11,Undisclosed_or_missing,7757,,1379,69,0,,,
2022-02-12,05-11yrs,592092,,289453,0,1078527,0.5490,0.2684,0.0000
2022-02-12,12-17yrs,839530,,807662,18732,961342,0.8733,0.8401,0.0195
2022-02-12,18-29yrs,2189735,,2093222,879772,2485231,0.8811,0.8423,0.3540
2022-02-12,30-39yrs,1833884,,1770915,875731,2034796,0.9013,0.8703,0.4304
2022-02-12,40-49yrs,1677678,,1636947,929455,1853436,0.9052,0.8832,0.5015
2022-02-12,50-59yrs,1853957,,1818129,1216591,2042065,0.9079,0.8903,0.5958
2022-02-12,60-69yrs,1717260,,1689149,1308954,1765205,0.9728,0.9569,0.7415
2022-02-12,70-79yrs,1138510,,1122173,946054,1134561,0.9999,0.9891,0.8339
2022-02-12,80,674290,,658606,551258,655835,0.9999,0.9999,0.8405
2022-02-12,Adults_18plus,11085314,,10789141,6707815,11971129,0.9260,0.9013,0.5603
2022-02-12,Ontario_12plus,11924844,,11596803,6726547,12932471,0.9221,0.8967,0.5201
2022-02-12,Ontario_5plus,12516936,,11886256,6726547,14010998,0.8934,0.8484,0.4801
2022-02-12,Undisclosed_or_missing,7890,,1383,68,0,,,
2022-02-13,05-11yrs,593622,,300376,0,1078527,0.5504,0.2785,0.0000
2022-02-13,12-17yrs,839737,,808073,19352,961342,0.8735,0.8406,0.0201
2022-02-13,18-29yrs,2190437,,2094101,883781,2485231,0.8814,0.8426,0.3556
2022-02-13,30-39yrs,1834220,,1771442,879840,2034796,0.9014,0.8706,0.4324
2022-02-13,40-49yrs,1677891,,1637247,933503,1853436,0.9053,0.8834,0.5037
2022-02-13,50-59yrs,1854111,,1818353,1220096,2042065,0.9080,0.8904,0.5975
2022-02-13,60-69yrs,1717378,,1689298,1311180,1765205,0.9729,0.9570,0.7428
2022-02-13,70-79yrs,1138576,,1122237,946972,1134561,0.9999,0.9891,0.8347
2022-02-13,80,674307,,658636,551765,655835,0.9999,0.9999,0.8413
2022-02-13,Adults_18plus,11086920,,10791314,6727137,11971129,0.9261,0.9014,0.5619
2022-02-13,Ontario_12plus,11926657,,11599387,6746489,12932471,0.9222,0.8969,0.5217
2022-02-13,Ontario_5plus,12520279,,11899763,6746489,14010998,0.8936,0.8493,0.4815
2022-02-13,Undisclosed_or_missing,8040,,1413,67,0,,,
2022-02-14,05-11yrs,581366,,253440,8,1078527,0.5390,0.2350,0.0000
2022-02-14,12-17yrs,857026,,858489,12781,961342,0.8915,0.8930,0.0133
2022-02-14,18-29yrs,2189697,,2093661,844667,2485231,0.8811,0.8424,0.3399
2022-02-14,30-39yrs,1835518,,1772790,879581,2034796,0.9021,0.8712,0.4323
2022-02-14,40-49yrs,1678563,,1638109,932507,1853436,0.9056,0.8838,0.5031
2022-02-14,50-59yrs,1854343,,1818745,1217616,2042065,0.9081,0.8906,0.5963
2022-02-14,60-69yrs,1717918,,1690035,1333001,1765205,0.9732,0.9574,0.7552
2022-02-14,70-79yrs,1138959,,1122550,972176,1134561,0.9999,0.9894,0.8569
2022-02-14,80,674518,,658843,568523,655835,0.9999,0.9999,0.8669
2022-02-14,Adults_18plus,11089516,,10794733,6748071,11971129,0.9264,0.9017,0.5637
2022-02-14,Ontario_12plus,11946542,,11653222,6760852,12932471,0.9238,0.9011,0.5228
2022-02-14,Ontario_5plus,12527908,,11906662,6760860,14010998,0.8941,0.8498,0.4825
2022-02-14,Undisclosed_or_missing,2098,,1068,57,0,,,
2022-02-15,05-11yrs,581816,,255926,9,1078527,0.5395,0.2373,0.0000
2022-02-15,12-17yrs,857289,,859249,13180,961342,0.8918,0.8938,0.0137
2022-02-15,18-29yrs,2191097,,2095592,847294,2485231,0.8816,0.8432,0.3409
2022-02-15,30-39yrs,1836045,,1773604,881919,2034796,0.9023,0.8716,0.4334
2022-02-15,40-49yrs,1678831,,1638545,934557,1853436,0.9058,0.8841,0.5042
2022-02-15,50-59yrs,1854554,,1819134,1219738,2042065,0.9082,0.8908,0.5973
2022-02-15,60-69yrs,1718087,,1690313,1334847,1765205,0.9733,0.9576,0.7562
2022-02-15,70-79yrs,1139030,,1122676,973164,1134561,0.9999,0.9895,0.8577
2022-02-15,80,674534,,658880,569107,655835,0.9999,0.9999,0.8678
2022-02-15,Adults_18plus,11092178,,10798744,6760626,11971129,0.9266,0.9021,0.5647
2022-02-15,Ontario_12plus,11949467,,11657993,6773806,12932471,0.9240,0.9015,0.5238
2022-02-15,Ontario_5plus,12531283,,11913919,6773815,14010998,0.8944,0.8503,0.4835
2022-02-15,Undisclosed_or_missing,2092,,1060,56,0,,,
2022-02-16,05-11yrs,582559,,260794,9,1078527,0.5401,0.2418,0.0000
2022-02-16,12-17yrs,857571,,860516,13944,961342,0.8921,0.8951,0.0145
2022-02-16,18-29yrs,2192502,,2097530,850446,2485231,0.8822,0.8440,0.3422
2022-02-16,30-39yrs,1836532,,1774422,884930,2034796,0.9026,0.8720,0.4349
2022-02-16,40-49yrs,1679086,,1638982,937052,1853436,0.9059,0.8843,0.5056
2022-02-16,50-59yrs,1854753,,1819461,1222139,2042065,0.9083,0.8910,0.5985
2022-02-16,60-69yrs,1718244,,1690608,1337040,1765205,0.9734,0.9577,0.7574
2022-02-16,70-79yrs,1139093,,1122783,974385,1134561,0.9999,0.9896,0.8588
2022-02-16,80,674570,,658932,569827,655835,0.9999,0.9999,0.8689
2022-02-16,Adults_18plus,11094780,,10802718,6775819,11971129,0.9268,0.9024,0.5660
2022-02-16,Ontario_12plus,11952351,,11663234,6789763,12932471,0.9242,0.9019,0.5250
2022-02-16,Ontario_5plus,12534910,,11924028,6789772,14010998,0.8946,0.8510,0.4846
2022-02-16,Undisclosed_or_missing,2068,,1035,56,0,,,
2022-02-17,05-11yrs,583228,,265465,13,1078527,0.5408,0.2461,0.0000
2022-02-17,12-17yrs,857865,,861756,15056,961342,0.8924,0.8964,0.0157
2022-02-17,18-29yrs,2194024,,2099572,853709,2485231,0.8828,0.8448,0.3435
2022-02-17,30-39yrs,1837183,,1775430,887949,2034796,0.9029,0.8725,0.4364
2022-02-17,40-49yrs,1679379,,1639515,939504,1853436,0.9061,0.8846,0.5069
2022-02-17,50-59yrs,1855005,,1819849,1224383,2042065,0.9084,0.8912,0.5996
2022-02-17,60-69yrs,1718415,,1690918,1339182,1765205,0.9735,0.9579,0.7587
2022-02-17,70-79yrs,1139155,,1122884,975587,1134561,0.9999,0.9897,0.8599
2022-02-17,80,674589,,658979,570551,655835,0.9999,0.9999,0.8700
2022-02-17,Adults_18plus,11097750,,10807147,6790865,11971129,0.9270,0.9028,0.5673
2022-02-17,Ontario_12plus,11955615,,11668903,6805921,12932471,0.9245,0.9023,0.5263
2022-02-17,Ontario_5plus,12538843,,11934368,6805934,14010998,0.8949,0.8518,0.4858
2022-02-17,Undisclosed_or_missing,2056,,1021,57,0,,,
2022-02-18,05-11yrs,583774,,269549,15,1078527,0.5413,0.2499,0.0000
2022-02-18,12-17yrs,858129,,862838,16978,961342,0.8926,0.8975,0.0177
2022-02-18,18-29yrs,2195507,,2101715,856720,2485231,0.8834,0.8457,0.3447
2022-02-18,30-39yrs,1837703,,1776283,890740,2034796,0.9031,0.8730,0.4378
2022-02-18,40-49yrs,1679620,,1639969,941601,1853436,0.9062,0.8848,0.5080
2022-02-18,50-59yrs,1855207,,1820239,1226368,2042065,0.9085,0.8914,0.6006
2022-02-18,60-69yrs,1718574,,1691196,1340916,1765205,0.9736,0.9581,0.7596
2022-02-18,70-79yrs,1139211,,1122981,976509,1134561,0.9999,0.9898,0.8607
2022-02-18,80,674603,,659014,571146,655835,0.9999,0.9999,0.8709
2022-02-18,Adults_18plus,11100425,,10811397,6804000,11971129,0.9273,0.9031,0.5684
2022-02-18,Ontario_12plus,11958554,,11674235,6820978,12932471,0.9247,0.9027,0.5274
2022-02-18,Ontario_5plus,12542328,,11943784,6820993,14010998,0.8952,0.8525,0.4868
2022-02-18,Undisclosed_or_missing,2043,,1008,56,0,,,
2022-02-19,05-11yrs,584619,,274746,14,1078527,0.5421,0.2547,0.0000
2022-02-19,12-17yrs,858449,,864251,27570,961342,0.8930,0.8990,0.0287
2022-02-19,18-29yrs,2196819,,2103599,861782,2485231,0.8839,0.8464,0.3468
2022-02-19,30-39yrs,1838168,,1777085,894008,2034796,0.9034,0.8733,0.4394
2022-02-19,40-49yrs,1679834,,1640366,944259,1853436,0.9063,0.8850,0.5095
2022-02-19,50-59yrs,1855391,,1820585,1228654,2042065,0.9086,0.8915,0.6017
2022-02-19,60-69yrs,1718701,,1691422,1342617,1765205,0.9737,0.9582,0.7606
2022-02-19,70-79yrs,1139269,,1123095,977304,1134561,0.9999,0.9899,0.8614
2022-02-19,80,674623,,659058,571607,655835,0.9999,0.9999,0.8716
2022-02-19,Adults_18plus,11102805,,10815210,6820231,11971129,0.9275,0.9034,0.5697
2022-02-19,Ontario_12plus,11961254,,11679461,6847801,12932471,0.9249,0.9031,0.5295
2022-02-19,Ontario_5plus,12545873,,11954207,6847815,14010998,0.8954,0.8532,0.4887
2022-02-19,Undisclosed_or_missing,2048,,1007,56,0,,,
2022-02-20,05-11yrs,585400,,280273,15,1078527,0.5428,0.2599,0.0000
2022-02-20,12-17yrs,858683,,865585,38050,961342,0.8932,0.9004,0.0396
2022-02-20,18-29yrs,2197230,,2104165,866001,2485231,0.8841,0.8467,0.3485
2022-02-20,30-39yrs,1838400,,1777484,896541,2034796,0.9035,0.8735,0.4406
2022-02-20,40-49yrs,1679972,,1640563,946309,1853436,0.9064,0.8851,0.5106
2022-02-20,50-59yrs,1855460,,1820715,1230359,2042065,0.9086,0.8916,0.6025
2022-02-20,60-69yrs,1718769,,1691546,1343789,1765205,0.9737,0.9583,0.7613
2022-02-20,70-79yrs,1139300,,1123152,977786,1134561,0.9999,0.9899,0.8618
2022-02-20,80,674631,,659075,571877,655835,0.9999,0.9999,0.8720
2022-02-20,Adults_18plus,11103762,,10816700,6832662,11971129,0.9275,0.9036,0.5708
2022-02-20,Ontario_12plus,11962445,,11682285,6870712,12932471,0.9250,0.9033,0.5313
2022-02-20,Ontario_5plus,12547845,,11962558,6870727,14010998,0.8956,0.8538,0.4904
2022-02-20,Undisclosed_or_missing,2046,,1007,55,0,,,
2022-02-21,05-11yrs,585794,,282572,16,1078527,0.5431,0.2620,0.0000
2022-02-21,12-17yrs,858837,,866254,44273,961342,0.8934,0.9011,0.0461
2022-02-21,18-29yrs,2197504,,2104515,868441,2485231,0.8842,0.8468,0.3494
2022-02-21,30-39yrs,1838525,,1777722,897692,2034796,0.9035,0.8737,0.4412
2022-02-21,40-49yrs,1680060,,1640674,947303,1853436,0.9065,0.8852,0.5111
2022-02-21,50-59yrs,1855525,,1820824,1231188,2042065,0.9087,0.8917,0.6029
